page,word
80,a
80,tomar
80,fôlego
80,buscava
80,esquecer
80,o
80,defunto
80,pálido
80,e
80,disforme
80,e
80,o
80,mais
80,que
80,não
80,disse
80,para
80,não
80,dar
80,a
80,estas
80,páginas
80,um
80,aspecto
80,repugnante
80,mas
80,podes
80,imaginá
80,lo
80,tudo
80,arredei
80,da
80,vista
80,em
80,poucos
80,segundos
80,bastou
80,me
80,pensar
80,na
80,outra
80,casa
80,e
80,mais
80,na
80,vida
80,e
80,na
80,cara
80,fresca
80,e
80,lépida
80,de
80,capitu
80,amai
80,rapazes
80,e
80,principalmente
80,amai
80,moças
80,lindas
80,e
80,graciosas
80,elas
80,dão
80,remédio
80,ao
80,mal
80,aroma
80,ao
80,infecto
80,trocam
80,a
80,morte
80,pela
80,vida
80,amai
80,rapazes
80,capítulo
80,lxxxvii
80,a
80,sege
80,chegara
80,ao
80,último
80,degrau
80,e
80,uma
80,idéia
80,me
80,entrou
80,no
80,cérebro
80,como
80,se
80,estivesse
80,a
80,esperar
80,por
80,mim
80,entre
80,as
80,grades
80,da
80,cancela
80,ouvi
80,de
80,memória
80,as
80,palavras
80,do
80,pai
80,de
80,manduca
80,pedindo
80,me
80,que
80,fosse
80,ao
80,enterro
80,no
80,dia
80,seguinte
80,parei
80,no
80,degrau
80,refleti
80,um
80,instante
80,sim
80,podia
80,ir
80,ao
80,enterro
80,pediria
80,a
80,minha
80,mãe
80,que
80,me
80,alugasse
80,um
80,carro
80,não
80,cuides
80,que
80,era
80,o
80,desejo
80,de
80,andar
80,de
80,carro
80,por
80,mais
80,que
80,tivesse
80,o
80,gosto
80,da
80,condução
80,em
80,pequeno
80,lembra
80,me
80,que
80,ia
80,assim
80,muita
80,vez
80,com
80,minha
80,mãe
80,às
80,visitas
80,de
80,amizade
80,ou
80,de
80,cerimônia
80,e
80,à
80,missa
80,se
80,chovia
80,era
80,uma
80,velha
80,sege
80,de
80,meu
80,pai
80,que
80,ela
80,conservou
80,o
80,mais
80,que
80,pôde
80,o
80,cocheiro
80,que
80,era
80,nosso
80,escravo
80,tão
80,velho
80,como
80,a
80,sege
80,quando
80,me
80,via
80,à
80,porta
80,vestido
80,esperando
80,minha
80,mãe
80,dizia
80,me
80,rindo
80,pai
80,joão
80,vai
80,levar
80,nhonhô
80,e
80,era
80,raro
80,que
80,eu
80,não
80,lhe
80,recomendasse
80,joão
80,demora
80,muito
80,as
80,bestas
80,vai
80,devagar
80,nhá
80,glória
80,não
80,gosta
80,mas
80,demora
80,fica
80,entendido
80,que
80,era
80,para
80,saborear
80,a
80,sege
80,não
80,pela
80,vaidade
80,porque
80,ela
80,não
80,permitia
80,ver
80,as
80,pessoas
80,que
80,iam
80,dentro
80,era
80,uma
80,velha
80,sege
80,obsoleta
80,de
80,duas
80,rodas
80,estreita
80,e
80,curta
80,com
80,duas
80,cortinas
80,de
80,couro
80,na
80,frente
80,que
80,corriam
80,para
80,os
81,lados
81,quando
81,era
81,preciso
81,entrar
81,ou
81,sair
81,cada
81,cortina
81,tinha
81,um
81,óculo
81,de
81,vidro
81,por
81,onde
81,eu
81,gostava
81,de
81,espiar
81,para
81,fora
81,senta
81,bentinho
81,deixa
81,espiar
81,mamãe
81,e
81,em
81,pé
81,quando
81,era
81,mais
81,pequeno
81,metia
81,a
81,cara
81,no
81,vidro
81,e
81,via
81,o
81,cocheiro
81,com
81,as
81,suas
81,grandes
81,botas
81,escanchado
81,na
81,mula
81,da
81,esquerda
81,e
81,segurando
81,a
81,rédea
81,da
81,outra
81,na
81,mão
81,levava
81,o
81,chicote
81,grosso
81,e
81,comprido
81,tudo
81,incômodo
81,as
81,botas
81,o
81,chicote
81,e
81,as
81,mulas
81,mas
81,ele
81,gostava
81,e
81,eu
81,também
81,dos
81,lados
81,via
81,passar
81,as
81,casas
81,lojas
81,ou
81,não
81,abertas
81,ou
81,fechadas
81,com
81,gente
81,ou
81,sem
81,ela
81,e
81,na
81,rua
81,as
81,pessoas
81,que
81,iam
81,e
81,vinham
81,ou
81,atravessavam
81,diante
81,da
81,sege
81,com
81,grandes
81,pernadas
81,ou
81,passos
81,miúdos
81,quando
81,havia
81,impedimento
81,de
81,gente
81,ou
81,de
81,animais
81,a
81,sege
81,parava
81,e
81,então
81,o
81,espetáculo
81,era
81,particularmente
81,interessante
81,as
81,pessoas
81,paradas
81,na
81,calçada
81,ou
81,à
81,porta
81,das
81,casas
81,olhavam
81,para
81,a
81,sege
81,e
81,falavam
81,entre
81,si
81,naturalmente
81,sobre
81,quem
81,iria
81,dentro
81,quando
81,fui
81,crescendo
81,em
81,idade
81,imaginei
81,que
81,adivinhavam
81,e
81,diziam
81,é
81,aquela
81,senhora
81,da
81,rua
81,de
81,mata
81,cavalos
81,que
81,tem
81,um
81,filho
81,bentinho
81,a
81,sege
81,ia
81,tanto
81,com
81,a
81,vida
81,recôndita
81,de
81,minha
81,mãe
81,que
81,quando
81,já
81,não
81,havia
81,nenhuma
81,outra
81,continuamos
81,a
81,andar
81,nela
81,e
81,era
81,conhecida
81,na
81,rua
81,e
81,no
81,bairro
81,pela
81,sege
81,antiga
81,afinal
81,minha
81,mãe
81,consentiu
81,em
81,deixá
81,la
81,sem
81,a
81,vender
81,logo
81,só
81,abriu
81,mão
81,dela
81,porque
81,as
81,despesas
81,de
81,cocheira
81,a
81,obrigaram
81,a
81,isso
81,a
81,razão
81,de
81,a
81,guardar
81,inútil
81,foi
81,exclusivamente
81,sentimental
81,era
81,a
81,lembrança
81,do
81,marido
81,tudo
81,o
81,que
81,vinha
81,de
81,meu
81,pai
81,era
81,conservado
81,como
81,um
81,pedaço
81,dele
81,um
81,resto
81,da
81,pessoa
81,a
81,mesma
81,alma
81,integral
81,e
81,pura
81,mas
81,o
81,uso
81,esse
81,era
81,filho
81,também
81,do
81,carrancismo
81,que
81,ela
81,confessava
81,aos
81,amigos
81,minha
81,mãe
81,exprimia
81,bem
81,a
81,fidelidade
81,aos
81,velhos
81,hábitos
81,velhas
81,maneiras
81,velhas
81,idéias
81,velhas
81,modas
81,tinha
81,o
81,seu
81,museu
81,de
81,relíquias
81,pentes
81,desusados
81,um
81,trecho
81,de
81,mantilha
81,umas
81,moedas
81,de
81,cobre
81,datadas
81,de
81,1824
81,e
81,1825
81,e
81,para
81,que
81,tudo
81,fosse
81,antigo
81,a
81,si
81,mesma
81,se
81,queria
81,fazer
81,velha
81,mas
81,já
81,deixei
81,dito
81,que
81,neste
81,ponto
81,não
81,alcançava
81,tudo
81,o
81,que
81,queria
81,capítulo
81,lxxxviii
81,um
81,pretexto
81,honesto
81,não
81,a
81,idéia
81,de
81,ir
81,ao
81,enterro
81,não
81,vinha
81,da
81,lembrança
81,do
81,carro
81,e
81,suas
81,doçuras
81,a
81,origem
81,era
81,outra
81,era
81,porque
81,acompanhando
81,o
81,enterro
81,no
81,dia
81,seguinte
81,não
81,iria
81,ao
81,seminário
81,e
81,podia
81,fazer
81,outra
81,visita
81,a
81,capitu
81,um
81,tanto
81,mais
81,demorada
81,eis
81,aí
81,o
81,que
81,era
81,a
81,lembrança
81,do
81,carro
81,podia
81,vir
81,acessoriamente
81,depois
81,mas
81,a
81,principal
81,e
81,imediata
81,foi
81,aquela
81,voltaria
81,à
81,rua
81,dos
81,inválidos
81,a
81,pretexto
81,de
81,saber
81,de
81,sinhazinha
81,gurgel
81,contava
81,que
81,tudo
81,me
81,saísse
81,como
81,naquele
81,dia
81,gurgel
81,aflito
81,capitu
81,comigo
81,no
81,canapé
81,as
81,mãos
81,presas
81,o
81,penteado
81,vou
81,pedir
81,a
81,mamãe
81,abri
81,a
81,cancela
81,antes
81,de
81,transpô
81,la
81,assim
81,como
81,ouvira
81,da
81,memória
81,a
81,palavra
81,do
81,pai
81,do
81,morto
81,ouvi
81,agora
81,a
81,da
81,mãe
81,e
81,repeti
81,a
81,meia
81,voz
81,coitado
81,de
81,manduca
81,capítulo
81,lxxxix
81,a
81,recusa
81,minha
81,mãe
81,ficou
81,perplexa
81,quando
81,lhe
81,pedi
81,para
81,ir
81,ao
81,enterro
82,perder
82,um
82,dia
82,de
82,seminário
82,fiz
82,lhe
82,notar
82,a
82,amizade
82,que
82,o
82,manduca
82,me
82,tinha
82,e
82,depois
82,era
82,gente
82,pobre
82,tudo
82,o
82,que
82,me
82,lembrou
82,dizer
82,disse
82,prima
82,justina
82,opinou
82,pela
82,negativa
82,você
82,acha
82,que
82,não
82,deve
82,ir
82,perguntou
82,lhe
82,minha
82,mãe
82,acho
82,que
82,não
82,que
82,amizade
82,é
82,essa
82,que
82,eu
82,nunca
82,vi
82,prima
82,justina
82,venceu
82,quando
82,referi
82,o
82,caso
82,ao
82,agregado
82,este
82,sorriu
82,e
82,disse
82,me
82,que
82,o
82,motivo
82,escondido
82,da
82,prima
82,era
82,provavelmente
82,não
82,dar
82,ao
82,enterro
82,o
82,lustre
82,da
82,minha
82,pessoa
82,fosse
82,o
82,que
82,fosse
82,fiquei
82,amuado
82,no
82,dia
82,seguinte
82,pensando
82,no
82,motivo
82,não
82,me
82,desagradou
82,mais
82,tarde
82,achei
82,lhe
82,um
82,sabor
82,particular
82,capítulo
82,xc
82,a
82,polêmica
82,no
82,dia
82,seguinte
82,passei
82,pela
82,casa
82,do
82,defunto
82,sem
82,entrar
82,nem
82,parar
82,ou
82,se
82,parei
82,foi
82,só
82,um
82,instante
82,ainda
82,mais
82,breve
82,que
82,este
82,em
82,que
82,vo
82,lo
82,digo
82,se
82,me
82,não
82,engano
82,andei
82,até
82,mais
82,depressa
82,receando
82,que
82,me
82,chamassem
82,como
82,na
82,véspera
82,uma
82,vez
82,que
82,não
82,ia
82,ao
82,enterro
82,antes
82,longe
82,que
82,próximo
82,fui
82,andando
82,e
82,pensando
82,no
82,pobre
82,diabo
82,não
82,éramos
82,amigos
82,nem
82,nos
82,conhecíamos
82,de
82,muito
82,intimidade
82,que
82,intimidade
82,podia
82,haver
82,entre
82,a
82,doença
82,dele
82,e
82,a
82,minha
82,saúde
82,tivemos
82,relações
82,breves
82,e
82,distantes
82,fui
82,pensando
82,nelas
82,recordando
82,algumas
82,reduziam
82,se
82,todas
82,a
82,uma
82,polêmica
82,entre
82,nós
82,dois
82,anos
82,antes
82,a
82,propósito
82,mal
82,podeis
82,crer
82,a
82,que
82,propósito
82,foi
82,foi
82,a
82,guerra
82,da
82,criméia
82,manduca
82,vivia
82,no
82,interior
82,da
82,casa
82,deitado
82,na
82,cama
82,lendo
82,por
82,desfastio
82,ao
82,domingo
82,sobre
82,a
82,tarde
82,o
82,pai
82,enfiava
82,lhe
82,uma
82,camisola
82,escura
82,e
82,trazia
82,o
82,para
82,o
82,fundo
82,da
82,loja
82,donde
82,ele
82,espiava
82,um
82,palmo
82,da
82,rua
82,e
82,a
82,gente
82,que
82,passava
82,era
82,todo
82,o
82,seu
82,recreio
82,foi
82,ali
82,que
82,o
82,vi
82,uma
82,vez
82,e
82,não
82,fiquei
82,pouco
82,espantado
82,a
82,doença
82,ia
82,lhe
82,comendo
82,parte
82,das
82,carnes
82,os
82,dedos
82,queriam
82,apertar
82,se
82,o
82,aspecto
82,não
82,atraía
82,decerto
82,tinha
82,eu
82,de
82,treze
82,para
82,quatorze
82,anos
82,da
82,segunda
82,vez
82,que
82,o
82,vi
82,ali
82,como
82,falássemos
82,da
82,guerra
82,da
82,criméia
82,que
82,então
82,ardia
82,e
82,andava
82,nos
82,jornais
82,manduca
82,disse
82,que
82,os
82,aliados
82,haviam
82,de
82,vencer
82,e
82,eu
82,respondi
82,que
82,não
82,pois
82,veremos
82,tornou
82,ele
82,só
82,se
82,a
82,justiça
82,não
82,vencer
82,neste
82,mundo
82,o
82,que
82,é
82,impossível
82,e
82,a
82,justiça
82,está
82,com
82,os
82,aliados
82,não
82,senhor
82,a
82,razão
82,é
82,dos
82,russos
82,naturalmente
82,íamos
82,com
82,o
82,que
82,nos
82,diziam
82,os
82,jornais
82,da
82,cidade
82,transcrevendo
82,os
82,de
82,fora
82,mas
82,pode
82,ser
82,também
82,que
82,cada
82,um
82,de
82,nós
82,tivesse
82,a
82,opinião
82,do
82,seu
82,temperamento
82,fui
82,sempre
82,um
82,tanto
82,moscovita
82,nas
82,minhas
82,idéias
82,defendi
82,o
82,direito
82,da
82,rússia
82,manduca
82,fez
82,o
82,mesmo
82,ao
82,dos
82,aliados
82,e
82,o
82,terceiro
82,domingo
82,em
82,que
82,entrei
82,na
82,loja
82,tocamos
82,outra
82,vez
82,no
82,assunto
82,então
82,manduca
82,propôs
82,que
82,trocássemos
82,a
82,argumentação
82,por
82,escrito
82,e
82,na
82,terça
82,ou
82,quarta
82,feira
82,recebi
82,duas
82,folhas
82,de
82,papel
82,contendo
82,a
82,exposição
82,e
82,defesa
82,do
82,direito
82,dos
82,aliados
82,e
82,da
82,integridade
82,da
82,turquia
82,concluindo
82,por
82,esta
82,frase
82,profética
82,os
82,russos
82,não
82,hão
82,de
82,entrar
82,em
82,constantinopla
82,li
82,a
82,e
82,meti
82,me
82,a
82,refutá
82,la
82,não
82,me
82,recorda
82,um
82,só
82,dos
82,argumentos
82,que
82,empreguei
82,nem
82,talvez
82,interesse
82,conhecê
82,los
82,agora
82,que
82,o
82,século
82,está
82,a
82,expirar
82,mas
82,a
82,idéia
82,que
82,me
82,ficou
82,deles
82,é
82,que
82,eram
82,irrespondíveis
82,fui
82,eu
82,mesmo
82,levar
82,lhe
82,o
82,meu
83,papel
83,fizeram
83,me
83,entrar
83,na
83,alcova
83,onde
83,ele
83,jazia
83,estirado
83,na
83,cama
83,mal
83,coberto
83,por
83,uma
83,colcha
83,de
83,retalhos
83,ou
83,gosto
83,da
83,polêmica
83,ou
83,qualquer
83,outra
83,causa
83,que
83,não
83,alcanço
83,não
83,me
83,deixou
83,sentir
83,toda
83,a
83,repugnância
83,que
83,saía
83,da
83,cama
83,e
83,do
83,doente
83,e
83,o
83,prazer
83,com
83,que
83,lhe
83,dei
83,o
83,papel
83,foi
83,sincero
83,manduca
83,pela
83,sua
83,parte
83,por
83,mais
83,nojosa
83,que
83,tivesse
83,então
83,a
83,cara
83,o
83,sorriso
83,que
83,a
83,acendeu
83,dissimulou
83,o
83,mal
83,físico
83,a
83,convicção
83,com
83,que
83,me
83,recebeu
83,o
83,papel
83,e
83,disse
83,que
83,ia
83,ler
83,e
83,responderia
83,é
83,que
83,não
83,tem
83,palavras
83,nossas
83,nem
83,alheias
83,que
83,a
83,digam
83,de
83,todo
83,e
83,com
83,verdade
83,não
83,era
83,exaltada
83,não
83,era
83,ruidosa
83,não
83,tinha
83,gestos
83,nem
83,a
83,moléstia
83,os
83,permitiria
83,era
83,simples
83,grande
83,profunda
83,um
83,gozo
83,infinito
83,de
83,vitória
83,antes
83,de
83,saber
83,os
83,meus
83,argumentos
83,tinha
83,já
83,papel
83,pena
83,e
83,tinta
83,ao
83,pé
83,da
83,cama
83,dias
83,depois
83,recebi
83,a
83,réplica
83,não
83,me
83,lembra
83,se
83,trazia
83,coisas
83,novas
83,ou
83,não
83,o
83,calor
83,é
83,que
83,crescia
83,e
83,o
83,final
83,era
83,o
83,mesmo
83,os
83,russos
83,não
83,hão
83,de
83,entrar
83,em
83,constantinopla
83,trepliquei
83,e
83,daí
83,continuou
83,por
83,algum
83,tempo
83,uma
83,polêmica
83,ardente
83,em
83,que
83,nenhum
83,de
83,nós
83,cedia
83,defendendo
83,cada
83,um
83,os
83,seus
83,clientes
83,com
83,força
83,e
83,brio
83,manduca
83,era
83,mais
83,longo
83,e
83,pronto
83,que
83,eu
83,naturalmente
83,a
83,mim
83,sobravam
83,mil
83,coisas
83,que
83,distraíam
83,o
83,estudo
83,os
83,recreios
83,a
83,família
83,e
83,a
83,própria
83,saúde
83,que
83,me
83,chamava
83,a
83,outros
83,exercícios
83,manduca
83,salvo
83,o
83,palmo
83,de
83,rua
83,ao
83,domingo
83,de
83,tarde
83,tinha
83,só
83,esta
83,guerra
83,assunto
83,da
83,cidade
83,e
83,do
83,mundo
83,mas
83,que
83,ninguém
83,ia
83,tratar
83,com
83,ele
83,o
83,acaso
83,dera
83,lhe
83,em
83,mim
83,um
83,adversário
83,ele
83,que
83,tinha
83,gosto
83,à
83,escrita
83,deitou
83,se
83,ao
83,debate
83,como
83,a
83,um
83,remédio
83,novo
83,e
83,radical
83,as
83,horas
83,tristes
83,e
83,compridas
83,eram
83,agora
83,breves
83,e
83,alegres
83,os
83,olhos
83,desaprenderam
83,de
83,chorar
83,se
83,porventura
83,choravam
83,antes
83,senti
83,esta
83,mudança
83,dele
83,nas
83,próprias
83,maneiras
83,do
83,pai
83,e
83,da
83,mãe
83,não
83,imagina
83,como
83,ele
83,anda
83,agora
83,depois
83,que
83,o
83,senhor
83,lhe
83,escreve
83,aqueles
83,papéis
83,dizia
83,me
83,o
83,dono
83,da
83,loja
83,uma
83,vez
83,à
83,porta
83,da
83,rua
83,fala
83,e
83,ri
83,muito
83,logo
83,que
83,eu
83,mando
83,o
83,caixeiro
83,levar
83,lhe
83,os
83,papéis
83,dele
83,entra
83,a
83,indagar
83,da
83,resposta
83,e
83,se
83,demorará
83,muito
83,e
83,que
83,pergunte
83,ao
83,moleque
83,quando
83,passar
83,enquanto
83,espera
83,relê
83,jornais
83,e
83,toma
83,notas
83,mas
83,também
83,apenas
83,recebe
83,os
83,seus
83,papéis
83,atira
83,se
83,a
83,lê
83,los
83,e
83,começa
83,logo
83,a
83,escrever
83,a
83,resposta
83,há
83,ocasiões
83,em
83,que
83,não
83,come
83,ou
83,come
83,mal
83,tanto
83,que
83,eu
83,queria
83,pedir
83,lhe
83,uma
83,coisa
83,é
83,que
83,não
83,os
83,mande
83,à
83,hora
83,do
83,almoço
83,ou
83,de
83,jantar
83,fui
83,eu
83,que
83,cansei
83,primeiro
83,comecei
83,a
83,demorar
83,as
83,respostas
83,até
83,que
83,não
83,dei
83,mais
83,nenhuma
83,ele
83,ainda
83,teimou
83,duas
83,ou
83,três
83,vezes
83,depois
83,do
83,meu
83,silêncio
83,mas
83,não
83,recebendo
83,contestação
83,alguma
83,por
83,fadiga
83,também
83,ou
83,por
83,não
83,aborrecer
83,acabou
83,de
83,todo
83,com
83,as
83,suas
83,apologias
83,a
83,última
83,como
83,a
83,primeira
83,como
83,todas
83,afirmava
83,a
83,mesma
83,predição
83,eterna
83,os
83,russos
83,não
83,hão
83,de
83,entrar
83,em
83,constantinopla
83,não
83,entraram
83,efetivamente
83,nem
83,então
83,nem
83,depois
83,nem
83,até
83,agora
83,mas
83,a
83,predição
83,será
83,eterna
83,não
83,chegarão
83,a
83,entrar
83,algum
83,dia
83,problema
83,difícil
83,o
83,próprio
83,manduca
83,para
83,entrar
83,na
83,sepultura
83,gastou
83,três
83,anos
83,de
83,dissolução
83,tão
83,certo
83,é
83,que
83,a
83,natureza
83,como
83,a
83,história
83,não
83,se
83,faz
83,brincando
83,a
83,vida
83,dele
83,resistiu
83,como
83,a
83,turquia
83,se
83,afinal
83,cedeu
83,foi
83,porque
83,lhe
83,faltou
83,uma
83,aliança
83,como
83,a
83,anglo
83,francesa
83,não
83,se
83,podendo
83,considerar
83,tal
83,o
83,simples
83,acordo
83,da
83,medicina
83,e
83,da
83,farmácia
83,morreu
83,afinal
83,como
83,os
83,estados
83,morrem
83,no
83,nosso
83,caso
83,particular
83,a
83,questão
83,é
83,saber
83,não
83,se
83,a
83,turquia
83,morrerá
83,porque
83,a
83,morte
83,não
83,poupa
83,a
83,ninguém
83,mas
83,se
83,os
83,russos
83,entrarão
83,algum
83,dia
83,em
83,constantinopla
83,essa
83,era
83,a
83,questão
83,para
83,o
83,meu
83,vizinho
83,leproso
83,debaixo
83,da
83,triste
83,rota
83,e
83,infecta
83,colcha
83,de
83,retalhos
83,capítulo
83,xci
83,achado
83,que
83,consola
84,é
84,claro
84,que
84,as
84,reflexões
84,que
84,aí
84,deixo
84,não
84,foram
84,feitas
84,então
84,a
84,caminho
84,do
84,seminário
84,mas
84,agora
84,no
84,gabinete
84,do
84,engenho
84,novo
84,então
84,não
84,fiz
84,propriamente
84,nenhuma
84,a
84,não
84,ser
84,esta
84,que
84,servi
84,de
84,alívio
84,um
84,dia
84,ao
84,meu
84,vizinho
84,manduca
84,hoje
84,pensando
84,melhor
84,acho
84,que
84,não
84,só
84,servi
84,de
84,alívio
84,mas
84,até
84,lhe
84,dei
84,felicidade
84,e
84,o
84,achado
84,consola
84,me
84,já
84,agora
84,não
84,esquecerei
84,mais
84,que
84,dei
84,dois
84,ou
84,três
84,meses
84,de
84,felicidade
84,a
84,um
84,pobre
84,diabo
84,fazendo
84,lhe
84,esquecer
84,o
84,mal
84,e
84,o
84,resto
84,é
84,alguma
84,coisa
84,na
84,liquidação
84,da
84,minha
84,vida
84,se
84,há
84,no
84,outro
84,mundo
84,tal
84,ou
84,qual
84,prêmio
84,para
84,as
84,virtudes
84,sem
84,intenção
84,esta
84,pagará
84,um
84,ou
84,dois
84,dos
84,meus
84,muitos
84,pecados
84,quanto
84,ao
84,manduca
84,não
84,creio
84,que
84,fosse
84,pecado
84,opinar
84,contra
84,a
84,rússia
84,mas
84,se
84,era
84,ele
84,estará
84,purgando
84,há
84,quarenta
84,anos
84,a
84,felicidade
84,que
84,alcançou
84,em
84,dois
84,ou
84,três
84,meses
84,donde
84,concluirá
84,já
84,tarde
84,que
84,era
84,ainda
84,melhor
84,haver
84,gemido
84,somente
84,sem
84,opinar
84,coisa
84,nenhuma
84,capítulo
84,xcii
84,o
84,diabo
84,não
84,é
84,tão
84,feio
84,como
84,se
84,pinta
84,manduca
84,enterrou
84,se
84,sem
84,mim
84,a
84,muitos
84,outros
84,aconteceu
84,a
84,mesma
84,coisa
84,sem
84,que
84,eu
84,sentisse
84,nada
84,mas
84,este
84,caso
84,afligiu
84,me
84,particular
84,mente
84,pela
84,razão
84,já
84,dita
84,também
84,senti
84,não
84,sei
84,que
84,melancolia
84,ao
84,recordar
84,a
84,primeira
84,polêmica
84,da
84,vida
84,o
84,gosto
84,com
84,que
84,ele
84,recebia
84,os
84,meus
84,papéis
84,e
84,se
84,propunha
84,a
84,refutá
84,los
84,não
84,contando
84,o
84,gosto
84,do
84,carro
84,mas
84,o
84,tempo
84,apagou
84,depressa
84,todas
84,essas
84,saudades
84,e
84,ressurreições
84,nem
84,foi
84,só
84,ele
84,duas
84,pessoas
84,vieram
84,ajudá
84,lo
84,capitu
84,cuja
84,imagem
84,dormiu
84,comigo
84,na
84,mesma
84,noite
84,e
84,outra
84,que
84,direi
84,no
84,capítulo
84,que
84,vem
84,o
84,resto
84,deste
84,capítulo
84,é
84,só
84,para
84,pedir
84,que
84,se
84,alguém
84,tiver
84,de
84,ler
84,o
84,meu
84,livro
84,com
84,alguma
84,atenção
84,mais
84,da
84,que
84,lhe
84,exigir
84,o
84,preço
84,do
84,exemplar
84,não
84,deixe
84,de
84,concluir
84,que
84,o
84,diabo
84,não
84,é
84,tão
84,feio
84,como
84,se
84,pinta
84,quero
84,dizer
84,quero
84,dizer
84,que
84,o
84,meu
84,vizinho
84,de
84,mata
84,cavalos
84,temperando
84,o
84,mal
84,com
84,a
84,opinião
84,anti
84,russa
84,dava
84,à
84,podridão
84,das
84,suas
84,carnes
84,um
84,reflexo
84,espiritual
84,que
84,as
84,consolava
84,há
84,consolação
84,maiores
84,decerto
84,e
84,uma
84,das
84,mais
84,excelentes
84,é
84,não
84,padecer
84,esse
84,nem
84,outro
84,mal
84,algum
84,mas
84,a
84,natureza
84,é
84,tão
84,divina
84,que
84,se
84,diverte
84,com
84,tais
84,contrastes
84,e
84,aos
84,mais
84,nojentos
84,ou
84,mais
84,aflitos
84,acena
84,com
84,uma
84,flor
84,e
84,talvez
84,saia
84,assim
84,a
84,flor
84,mais
84,bela
84,o
84,meu
84,jardineiro
84,afirma
84,que
84,as
84,violetas
84,para
84,terem
84,um
84,cheiro
84,superior
84,hão
84,mister
84,de
84,estrume
84,de
84,porco
84,não
84,examinei
84,mas
84,deve
84,ser
84,verdade
84,capítulo
84,xciii
84,um
84,amigo
84,por
84,um
84,defunto
84,quanto
84,à
84,outra
84,pessoa
84,que
84,teve
84,a
84,força
84,obliterativa
84,foi
84,o
84,meu
84,colega
84,escobar
84,que
84,no
84,domingo
84,antes
84,do
84,meio
84,dia
84,veio
84,ter
84,a
84,mata
84,cavalos
84,um
84,amigo
84,supria
84,assim
84,um
84,defunto
84,e
84,tal
84,amigo
84,que
84,durante
84,cerca
84,de
84,cinco
84,minutos
84,esteve
84,com
84,a
84,minha
84,mão
84,entre
84,as
84,suas
84,como
84,se
84,me
84,não
84,visse
84,desde
84,longos
84,meses
84,você
84,janta
84,comigo
84,escobar
84,vim
84,para
84,isto
84,mesmo
84,minha
84,mãe
84,agradeceu
84,lhe
84,a
84,amizade
84,que
84,me
84,tinha
84,e
84,ele
84,respondeu
84,com
84,muita
84,polidez
84,ainda
84,que
84,um
84,tanto
84,atado
84,como
84,se
84,carecesse
84,de
84,palavra
84,pronta
84,já
84,viste
84,que
84,não
84,era
84,assim
84,a
84,palavra
84,obedecia
84,lhe
84,mas
84,o
84,homem
84,não
84,é
84,sempre
84,o
84,mesmo
84,em
84,todos
84,os
84,instantes
84,o
84,que
84,ele
84,disse
84,em
84,resumo
84,foi
84,que
84,me
84,estimava
84,pelas
84,minhas
84,boas
84,qualidades
84,e
84,aprimorada
84,educação
84,no
84,seminário
84,todos
84,me
84,queriam
84,bem
84,nem
84,podia
84,deixar
84,de
84,ser
84,assim
84,acrescentou
84,insistia
84,na
84,educação
84,nos
84,bons
84,exemplos
84,na
84,doce
84,e
84,rara
84,mãe
84,que
84,o
84,céu
84,me
84,deu
84,tudo
84,isso
84,com
84,a
84,voz
84,engasgada
84,e
84,trêmula
85,todos
85,ficaram
85,gostando
85,dele
85,eu
85,estava
85,tão
85,contente
85,como
85,se
85,escobar
85,fosse
85,invenção
85,minha
85,josé
85,dias
85,desfechou
85,lhe
85,dois
85,superlativos
85,tio
85,cosme
85,dois
85,capotes
85,e
85,prima
85,justina
85,não
85,achou
85,tacha
85,que
85,lhe
85,pôr
85,depois
85,sim
85,no
85,segundo
85,ou
85,terceiro
85,domingo
85,veio
85,ela
85,confessar
85,nos
85,que
85,o
85,meu
85,amigo
85,escobar
85,era
85,um
85,tanto
85,metediço
85,e
85,tinha
85,uns
85,olhos
85,policiais
85,a
85,que
85,não
85,escapava
85,nada
85,são
85,os
85,olhos
85,dele
85,expliquei
85,nem
85,eu
85,digo
85,que
85,sejam
85,de
85,outro
85,são
85,olhos
85,refletidos
85,opinou
85,tio
85,cosme
85,seguramente
85,acudiu
85,josé
85,dias
85,entretanto
85,pode
85,ser
85,que
85,a
85,senhora
85,d
85,justina
85,tenha
85,alguma
85,razão
85,a
85,verdade
85,é
85,que
85,uma
85,coisa
85,não
85,impede
85,outra
85,e
85,a
85,reflexão
85,casa
85,se
85,muito
85,bem
85,à
85,curiosidade
85,natural
85,parece
85,curioso
85,isso
85,parece
85,mas
85,a
85,mim
85,parece
85,me
85,um
85,mocinho
85,muito
85,sério
85,disse
85,minha
85,mãe
85,justamente
85,confirmou
85,josé
85,dias
85,para
85,não
85,discordar
85,dela
85,quando
85,eu
85,referi
85,a
85,escobar
85,aquela
85,opinião
85,de
85,minha
85,mãe
85,sem
85,lhe
85,contar
85,as
85,outras
85,naturalmente
85,vi
85,que
85,o
85,prazer
85,dele
85,foi
85,extraordinário
85,agradeceu
85,dizendo
85,que
85,eram
85,bondades
85,e
85,elogiou
85,também
85,minha
85,mãe
85,senhora
85,grave
85,distinta
85,e
85,moça
85,muito
85,moça
85,que
85,idade
85,teria
85,já
85,fez
85,quarenta
85,respondi
85,eu
85,vagamente
85,por
85,vaidade
85,não
85,é
85,possível
85,exclamou
85,escobar
